step 00052/60000 (0.09%) | K: 1 | loss: 5.547848 | L1: 5.547848 | lrm: 1.00 | dt: 1020.59ms | tok/sec: 513,709 | bf16_mfu: 60.01 | epoch: 1 pq: 0 rg: 56 | total time: 0.71m | eta: 1016.6m
step 00053/60000 (0.09%) | K: 1 | loss: 5.510755 | L1: 5.510755 | lrm: 1.00 | dt: 1019.86ms | tok/sec: 514,077 | bf16_mfu: 60.05 | epoch: 1 pq: 0 rg: 56 | total time: 0.73m | eta: 1016.6m
step 00054/60000 (0.09%) | K: 1 | loss: 5.475444 | L1: 5.475444 | lrm: 1.00 | dt: 1021.25ms | tok/sec: 513,377 | bf16_mfu: 59.97 | epoch: 1 pq: 0 rg: 56 | total time: 0.75m | eta: 1016.7m
step 00055/60000 (0.09%) | K: 1 | loss: 5.438549 | L1: 5.438549 | lrm: 1.00 | dt: 1021.28ms | tok/sec: 513,361 | bf16_mfu: 59.97 | epoch: 1 pq: 0 rg: 56 | total time: 0.76m | eta: 1016.8m
step 00056/60000 (0.09%) | K: 1 | loss: 5.390932 | L1: 5.390932 | lrm: 1.00 | dt: 1020.63ms | tok/sec: 513,692 | bf16_mfu: 60.01 | epoch: 1 pq: 0 rg: 56 | total time: 0.78m | eta: 1016.8m
step 00057/60000 (0.10%) | K: 1 | loss: 5.370954 | L1: 5.370954 | lrm: 1.00 | dt: 1020.45ms | tok/sec: 513,780 | bf16_mfu: 60.02 | epoch: 1 pq: 0 rg: 64 | total time: 0.80m | eta: 1016.9m
step 00058/60000 (0.10%) | K: 1 | loss: 5.343647 | L1: 5.343647 | lrm: 1.00 | dt: 1021.22ms | tok/sec: 513,392 | bf16_mfu: 59.97 | epoch: 1 pq: 0 rg: 64 | total time: 0.81m | eta: 1016.9m
step 00059/60000 (0.10%) | K: 1 | loss: 5.308110 | L1: 5.308110 | lrm: 1.00 | dt: 1019.94ms | tok/sec: 514,037 | bf16_mfu: 60.05 | epoch: 1 pq: 0 rg: 64 | total time: 0.83m | eta: 1016.9m
step 00060/60000 (0.10%) | K: 1 | loss: 5.275671 | L1: 5.275671 | lrm: 1.00 | dt: 1019.54ms | tok/sec: 514,238 | bf16_mfu: 60.07 | epoch: 1 pq: 0 rg: 64 | total time: 0.85m | eta: 1016.9m
step 00061/60000 (0.10%) | K: 1 | loss: 5.234015 | L1: 5.234015 | lrm: 1.00 | dt: 1020.81ms | tok/sec: 513,601 | bf16_mfu: 60.00 | epoch: 1 pq: 0 rg: 64 | total time: 0.87m | eta: 1017.0m
step 00062/60000 (0.10%) | K: 1 | loss: 5.193553 | L1: 5.193553 | lrm: 1.00 | dt: 1020.62ms | tok/sec: 513,697 | bf16_mfu: 60.01 | epoch: 1 pq: 0 rg: 64 | total time: 0.88m | eta: 1017.0m
step 00063/60000 (0.10%) | K: 1 | loss: 5.163035 | L1: 5.163035 | lrm: 1.00 | dt: 1020.56ms | tok/sec: 513,723 | bf16_mfu: 60.01 | epoch: 1 pq: 0 rg: 64 | total time: 0.90m | eta: 1017.0m
step 00064/60000 (0.11%) | K: 1 | loss: 5.122303 | L1: 5.122303 | lrm: 1.00 | dt: 1019.93ms | tok/sec: 514,044 | bf16_mfu: 60.05 | epoch: 1 pq: 0 rg: 72 | total time: 0.92m | eta: 1017.1m
step 00065/60000 (0.11%) | K: 1 | loss: 5.093704 | L1: 5.093704 | lrm: 1.00 | dt: 1020.58ms | tok/sec: 513,714 | bf16_mfu: 60.01 | epoch: 1 pq: 0 rg: 72 | total time: 0.93m | eta: 1017.1m
step 00066/60000 (0.11%) | K: 1 | loss: 5.072736 | L1: 5.072736 | lrm: 1.00 | dt: 1020.49ms | tok/sec: 513,760 | bf16_mfu: 60.02 | epoch: 1 pq: 0 rg: 72 | total time: 0.95m | eta: 1017.1m
step 00067/60000 (0.11%) | K: 1 | loss: 5.044371 | L1: 5.044371 | lrm: 1.00 | dt: 1021.47ms | tok/sec: 513,270 | bf16_mfu: 59.96 | epoch: 1 pq: 0 rg: 72 | total time: 0.97m | eta: 1017.2m
step 00068/60000 (0.11%) | K: 1 | loss: 5.020383 | L1: 5.020383 | lrm: 1.00 | dt: 1020.50ms | tok/sec: 513,757 | bf16_mfu: 60.01 | epoch: 1 pq: 0 rg: 72 | total time: 0.98m | eta: 1017.2m
step 00069/60000 (0.12%) | K: 1 | loss: 4.992321 | L1: 4.992321 | lrm: 1.00 | dt: 1019.95ms | tok/sec: 514,035 | bf16_mfu: 60.05 | epoch: 1 pq: 0 rg: 72 | total time: 1.00m | eta: 1017.2m
step 00070/60000 (0.12%) | K: 1 | loss: 4.973052 | L1: 4.973052 | lrm: 1.00 | dt: 1021.03ms | tok/sec: 513,489 | bf16_mfu: 59.98 | epoch: 1 pq: 0 rg: 72 | total time: 1.02m | eta: 1017.2m
step 00071/60000 (0.12%) | K: 1 | loss: 4.938882 | L1: 4.938882 | lrm: 1.00 | dt: 1020.18ms | tok/sec: 513,919 | bf16_mfu: 60.03 | epoch: 1 pq: 0 rg: 72 | total time: 1.04m | eta: 1017.2m
step 00072/60000 (0.12%) | K: 1 | loss: 4.915823 | L1: 4.915823 | lrm: 1.00 | dt: 1022.33ms | tok/sec: 512,834 | bf16_mfu: 59.91 | epoch: 1 pq: 0 rg: 80 | total time: 1.05m | eta: 1017.3m
step 00073/60000 (0.12%) | K: 1 | loss: 4.894796 | L1: 4.894796 | lrm: 1.00 | dt: 1019.97ms | tok/sec: 514,025 | bf16_mfu: 60.05 | epoch: 1 pq: 0 rg: 80 | total time: 1.07m | eta: 1017.3m
step 00074/60000 (0.12%) | K: 1 | loss: 4.862708 | L1: 4.862708 | lrm: 1.00 | dt: 1021.01ms | tok/sec: 513,499 | bf16_mfu: 59.98 | epoch: 1 pq: 0 rg: 80 | total time: 1.09m | eta: 1017.3m
step 00075/60000 (0.12%) | K: 1 | loss: 4.848489 | L1: 4.848489 | lrm: 1.00 | dt: 1021.13ms | tok/sec: 513,438 | bf16_mfu: 59.98 | epoch: 1 pq: 0 rg: 80 | total time: 1.10m | eta: 1017.3m
step 00076/60000 (0.13%) | K: 1 | loss: 4.821522 | L1: 4.821522 | lrm: 1.00 | dt: 1019.85ms | tok/sec: 514,085 | bf16_mfu: 60.05 | epoch: 1 pq: 0 rg: 80 | total time: 1.12m | eta: 1017.3m
step 00077/60000 (0.13%) | K: 1 | loss: 4.803608 | L1: 4.803608 | lrm: 1.00 | dt: 1019.22ms | tok/sec: 514,402 | bf16_mfu: 60.09 | epoch: 1 pq: 0 rg: 80 | total time: 1.14m | eta: 1017.3m
step 00078/60000 (0.13%) | K: 1 | loss: 4.792121 | L1: 4.792121 | lrm: 1.00 | dt: 1020.32ms | tok/sec: 513,849 | bf16_mfu: 60.03 | epoch: 1 pq: 0 rg: 80 | total time: 1.15m | eta: 1017.3m
step 00079/60000 (0.13%) | K: 1 | loss: 4.766512 | L1: 4.766512 | lrm: 1.00 | dt: 1021.44ms | tok/sec: 513,281 | bf16_mfu: 59.96 | epoch: 1 pq: 0 rg: 80 | total time: 1.17m | eta: 1017.3m
step 00080/60000 (0.13%) | K: 1 | loss: 4.746650 | L1: 4.746650 | lrm: 1.00 | dt: 1019.26ms | tok/sec: 514,382 | bf16_mfu: 60.09 | epoch: 1 pq: 1 rg: 0 | total time: 1.19m | eta: 1017.3m
step 00081/60000 (0.14%) | K: 1 | loss: 4.726592 | L1: 4.726592 | lrm: 1.00 | dt: 1019.81ms | tok/sec: 514,104 | bf16_mfu: 60.06 | epoch: 1 pq: 1 rg: 0 | total time: 1.21m | eta: 1017.3m
step 00082/60000 (0.14%) | K: 1 | loss: 4.712672 | L1: 4.712672 | lrm: 1.00 | dt: 1020.62ms | tok/sec: 513,696 | bf16_mfu: 60.01 | epoch: 1 pq: 1 rg: 0 | total time: 1.22m | eta: 1017.3m
