step 41013/60000 (68.36%) | K: 2 | loss: 4.958865 | L1: 2.479356 | L2: 2.479509 | lrm: 0.51 | dt: 1977.80ms | tok/sec: 265,087 | bf16_mfu: 62.14 | epoch: 3 pq: 112 rg: 16 | total time: 709.82m | eta: 328.7m
step 41014/60000 (68.36%) | K: 2 | loss: 4.950904 | L1: 2.475381 | L2: 2.475522 | lrm: 0.51 | dt: 1973.36ms | tok/sec: 265,683 | bf16_mfu: 62.28 | epoch: 3 pq: 112 rg: 16 | total time: 709.85m | eta: 328.7m
step 41015/60000 (68.36%) | K: 2 | loss: 4.961137 | L1: 2.480552 | L2: 2.480585 | lrm: 0.51 | dt: 1977.55ms | tok/sec: 265,119 | bf16_mfu: 62.15 | epoch: 3 pq: 112 rg: 16 | total time: 709.88m | eta: 328.7m
step 41016/60000 (68.36%) | K: 2 | loss: 4.953687 | L1: 2.476832 | L2: 2.476855 | lrm: 0.51 | dt: 1975.93ms | tok/sec: 265,337 | bf16_mfu: 62.20 | epoch: 3 pq: 112 rg: 16 | total time: 709.92m | eta: 328.7m
step 41017/60000 (68.36%) | K: 2 | loss: 4.951112 | L1: 2.475581 | L2: 2.475531 | lrm: 0.51 | dt: 1978.04ms | tok/sec: 265,054 | bf16_mfu: 62.13 | epoch: 3 pq: 112 rg: 24 | total time: 709.95m | eta: 328.7m
step 41018/60000 (68.36%) | K: 2 | loss: 4.955990 | L1: 2.478021 | L2: 2.477969 | lrm: 0.51 | dt: 1979.17ms | tok/sec: 264,903 | bf16_mfu: 62.10 | epoch: 3 pq: 112 rg: 24 | total time: 709.98m | eta: 328.6m
step 41019/60000 (68.36%) | K: 2 | loss: 4.935120 | L1: 2.467582 | L2: 2.467538 | lrm: 0.51 | dt: 1977.29ms | tok/sec: 265,154 | bf16_mfu: 62.16 | epoch: 3 pq: 112 rg: 24 | total time: 710.02m | eta: 328.6m
step 41020/60000 (68.37%) | K: 2 | loss: 4.921302 | L1: 2.460614 | L2: 2.460689 | lrm: 0.51 | dt: 1976.70ms | tok/sec: 265,233 | bf16_mfu: 62.18 | epoch: 3 pq: 112 rg: 24 | total time: 710.05m | eta: 328.6m
step 41021/60000 (68.37%) | K: 2 | loss: 4.925685 | L1: 2.462825 | L2: 2.462860 | lrm: 0.51 | dt: 1974.91ms | tok/sec: 265,474 | bf16_mfu: 62.23 | epoch: 3 pq: 112 rg: 24 | total time: 710.08m | eta: 328.6m
step 41022/60000 (68.37%) | K: 2 | loss: 4.946082 | L1: 2.473008 | L2: 2.473074 | lrm: 0.51 | dt: 1976.06ms | tok/sec: 265,320 | bf16_mfu: 62.20 | epoch: 3 pq: 112 rg: 24 | total time: 710.11m | eta: 328.6m
step 41023/60000 (68.37%) | K: 2 | loss: 4.970102 | L1: 2.484998 | L2: 2.485104 | lrm: 0.51 | dt: 1977.70ms | tok/sec: 265,099 | bf16_mfu: 62.14 | epoch: 3 pq: 112 rg: 24 | total time: 710.15m | eta: 328.6m
step 41024/60000 (68.37%) | K: 2 | loss: 4.977628 | L1: 2.488773 | L2: 2.488855 | lrm: 0.51 | dt: 1977.07ms | tok/sec: 265,184 | bf16_mfu: 62.16 | epoch: 3 pq: 112 rg: 24 | total time: 710.18m | eta: 328.6m
step 41025/60000 (68.38%) | K: 2 | loss: 4.963137 | L1: 2.481521 | L2: 2.481616 | lrm: 0.51 | dt: 1978.22ms | tok/sec: 265,029 | bf16_mfu: 62.13 | epoch: 3 pq: 112 rg: 32 | total time: 710.21m | eta: 328.6m
step 41026/60000 (68.38%) | K: 2 | loss: 4.956657 | L1: 2.478268 | L2: 2.478389 | lrm: 0.51 | dt: 1975.94ms | tok/sec: 265,335 | bf16_mfu: 62.20 | epoch: 3 pq: 112 rg: 32 | total time: 710.25m | eta: 328.6m
step 41027/60000 (68.38%) | K: 2 | loss: 4.964719 | L1: 2.482362 | L2: 2.482357 | lrm: 0.51 | dt: 1976.48ms | tok/sec: 265,263 | bf16_mfu: 62.18 | epoch: 3 pq: 112 rg: 32 | total time: 710.28m | eta: 328.5m
step 41028/60000 (68.38%) | K: 2 | loss: 4.946522 | L1: 2.473322 | L2: 2.473200 | lrm: 0.51 | dt: 1977.25ms | tok/sec: 265,160 | bf16_mfu: 62.16 | epoch: 3 pq: 112 rg: 32 | total time: 710.31m | eta: 328.5m
step 41029/60000 (68.38%) | K: 2 | loss: 4.952067 | L1: 2.476090 | L2: 2.475977 | lrm: 0.51 | dt: 1975.88ms | tok/sec: 265,344 | bf16_mfu: 62.20 | epoch: 3 pq: 112 rg: 32 | total time: 710.35m | eta: 328.5m
step 41030/60000 (68.38%) | K: 2 | loss: 4.946176 | L1: 2.473170 | L2: 2.473006 | lrm: 0.51 | dt: 1977.50ms | tok/sec: 265,126 | bf16_mfu: 62.15 | epoch: 3 pq: 112 rg: 32 | total time: 710.38m | eta: 328.5m
step 41031/60000 (68.39%) | K: 2 | loss: 4.917481 | L1: 2.458740 | L2: 2.458741 | lrm: 0.51 | dt: 1975.52ms | tok/sec: 265,392 | bf16_mfu: 62.21 | epoch: 3 pq: 112 rg: 32 | total time: 710.41m | eta: 328.5m
step 41032/60000 (68.39%) | K: 2 | loss: 4.926092 | L1: 2.463140 | L2: 2.462952 | lrm: 0.51 | dt: 1976.45ms | tok/sec: 265,267 | bf16_mfu: 62.18 | epoch: 3 pq: 112 rg: 32 | total time: 710.44m | eta: 328.5m
step 41033/60000 (68.39%) | K: 2 | loss: 4.930618 | L1: 2.465368 | L2: 2.465250 | lrm: 0.51 | dt: 1976.52ms | tok/sec: 265,258 | bf16_mfu: 62.18 | epoch: 3 pq: 112 rg: 40 | total time: 710.48m | eta: 328.5m
step 41034/60000 (68.39%) | K: 2 | loss: 4.953253 | L1: 2.476663 | L2: 2.476590 | lrm: 0.51 | dt: 1975.95ms | tok/sec: 265,334 | bf16_mfu: 62.20 | epoch: 3 pq: 112 rg: 40 | total time: 710.51m | eta: 328.5m
step 41035/60000 (68.39%) | K: 2 | loss: 4.954361 | L1: 2.477249 | L2: 2.477113 | lrm: 0.51 | dt: 1976.05ms | tok/sec: 265,321 | bf16_mfu: 62.20 | epoch: 3 pq: 112 rg: 40 | total time: 710.54m | eta: 328.5m
step 41036/60000 (68.39%) | K: 2 | loss: 4.954448 | L1: 2.477277 | L2: 2.477171 | lrm: 0.51 | dt: 1975.83ms | tok/sec: 265,350 | bf16_mfu: 62.20 | epoch: 3 pq: 112 rg: 40 | total time: 710.58m | eta: 328.5m
step 41037/60000 (68.39%) | K: 2 | loss: 4.977744 | L1: 2.488978 | L2: 2.488766 | lrm: 0.51 | dt: 1976.83ms | tok/sec: 265,217 | bf16_mfu: 62.17 | epoch: 3 pq: 112 rg: 40 | total time: 710.61m | eta: 328.4m
step 41038/60000 (68.40%) | K: 2 | loss: 4.948956 | L1: 2.474665 | L2: 2.474292 | lrm: 0.51 | dt: 1978.22ms | tok/sec: 265,030 | bf16_mfu: 62.13 | epoch: 3 pq: 112 rg: 40 | total time: 710.64m | eta: 328.4m
step 41039/60000 (68.40%) | K: 2 | loss: 4.952750 | L1: 2.476546 | L2: 2.476204 | lrm: 0.51 | dt: 1977.62ms | tok/sec: 265,110 | bf16_mfu: 62.15 | epoch: 3 pq: 112 rg: 40 | total time: 710.67m | eta: 328.4m
step 41040/60000 (68.40%) | K: 2 | loss: 4.958352 | L1: 2.479281 | L2: 2.479071 | lrm: 0.51 | dt: 1976.82ms | tok/sec: 265,217 | bf16_mfu: 62.17 | epoch: 3 pq: 112 rg: 40 | total time: 710.71m | eta: 328.4m
step 41041/60000 (68.40%) | K: 2 | loss: 4.951116 | L1: 2.475682 | L2: 2.475433 | lrm: 0.51 | dt: 1978.85ms | tok/sec: 264,946 | bf16_mfu: 62.11 | epoch: 3 pq: 112 rg: 48 | total time: 710.74m | eta: 328.4m
step 41042/60000 (68.40%) | K: 2 | loss: 4.956813 | L1: 2.478530 | L2: 2.478283 | lrm: 0.51 | dt: 1978.60ms | tok/sec: 264,978 | bf16_mfu: 62.12 | epoch: 3 pq: 112 rg: 48 | total time: 710.77m | eta: 328.4m
step 41043/60000 (68.41%) | K: 2 | loss: 4.961420 | L1: 2.480818 | L2: 2.480603 | lrm: 0.51 | dt: 1975.81ms | tok/sec: 265,353 | bf16_mfu: 62.20 | epoch: 3 pq: 112 rg: 48 | total time: 710.81m | eta: 328.4m
step 41044/60000 (68.41%) | K: 2 | loss: 4.943172 | L1: 2.471722 | L2: 2.471450 | lrm: 0.51 | dt: 1975.85ms | tok/sec: 265,348 | bf16_mfu: 62.20 | epoch: 3 pq: 112 rg: 48 | total time: 710.84m | eta: 328.4m
step 41045/60000 (68.41%) | K: 2 | loss: 4.950847 | L1: 2.475519 | L2: 2.475327 | lrm: 0.51 | dt: 1977.81ms | tok/sec: 265,084 | bf16_mfu: 62.14 | epoch: 3 pq: 112 rg: 48 | total time: 710.87m | eta: 328.4m
step 41046/60000 (68.41%) | K: 2 | loss: 4.942514 | L1: 2.471346 | L2: 2.471167 | lrm: 0.51 | dt: 1978.19ms | tok/sec: 265,033 | bf16_mfu: 62.13 | epoch: 3 pq: 112 rg: 48 | total time: 710.91m | eta: 328.4m
step 41047/60000 (68.41%) | K: 2 | loss: 4.940481 | L1: 2.470227 | L2: 2.470254 | lrm: 0.51 | dt: 1975.34ms | tok/sec: 265,417 | bf16_mfu: 62.22 | epoch: 3 pq: 112 rg: 48 | total time: 710.94m | eta: 328.3m
step 41048/60000 (68.41%) | K: 2 | loss: 4.945541 | L1: 2.472838 | L2: 2.472703 | lrm: 0.51 | dt: 1975.28ms | tok/sec: 265,424 | bf16_mfu: 62.22 | epoch: 3 pq: 112 rg: 48 | total time: 710.97m | eta: 328.3m
step 41049/60000 (68.42%) | K: 2 | loss: 4.920599 | L1: 2.460366 | L2: 2.460233 | lrm: 0.51 | dt: 1976.81ms | tok/sec: 265,218 | bf16_mfu: 62.17 | epoch: 3 pq: 112 rg: 56 | total time: 711.00m | eta: 328.3m
step 41050/60000 (68.42%) | K: 2 | loss: 4.925042 | L1: 2.462683 | L2: 2.462360 | lrm: 0.51 | dt: 1975.87ms | tok/sec: 265,345 | bf16_mfu: 62.20 | epoch: 3 pq: 112 rg: 56 | total time: 711.04m | eta: 328.3m
step 41051/60000 (68.42%) | K: 2 | loss: 4.940443 | L1: 2.470438 | L2: 2.470005 | lrm: 0.51 | dt: 1975.06ms | tok/sec: 265,454 | bf16_mfu: 62.23 | epoch: 3 pq: 112 rg: 56 | total time: 711.07m | eta: 328.3m
step 41052/60000 (68.42%) | K: 2 | loss: 4.932215 | L1: 2.466260 | L2: 2.465954 | lrm: 0.51 | dt: 1978.06ms | tok/sec: 265,052 | bf16_mfu: 62.13 | epoch: 3 pq: 112 rg: 56 | total time: 711.10m | eta: 328.3m
step 41053/60000 (68.42%) | K: 2 | loss: 4.921671 | L1: 2.461013 | L2: 2.460658 | lrm: 0.51 | dt: 1978.65ms | tok/sec: 264,973 | bf16_mfu: 62.11 | epoch: 3 pq: 112 rg: 56 | total time: 711.14m | eta: 328.3m
step 41054/60000 (68.42%) | K: 2 | loss: 4.936615 | L1: 2.468528 | L2: 2.468087 | lrm: 0.51 | dt: 1976.82ms | tok/sec: 265,217 | bf16_mfu: 62.17 | epoch: 3 pq: 112 rg: 56 | total time: 711.17m | eta: 328.3m
step 41055/60000 (68.42%) | K: 2 | loss: 4.934666 | L1: 2.467557 | L2: 2.467109 | lrm: 0.51 | dt: 1976.66ms | tok/sec: 265,239 | bf16_mfu: 62.18 | epoch: 3 pq: 112 rg: 56 | total time: 711.20m | eta: 328.3m
step 41056/60000 (68.43%) | K: 2 | loss: 4.923217 | L1: 2.461750 | L2: 2.461468 | lrm: 0.51 | dt: 1977.22ms | tok/sec: 265,163 | bf16_mfu: 62.16 | epoch: 3 pq: 112 rg: 56 | total time: 711.23m | eta: 328.3m
step 41057/60000 (68.43%) | K: 2 | loss: 4.907421 | L1: 2.453861 | L2: 2.453560 | lrm: 0.51 | dt: 1977.30ms | tok/sec: 265,153 | bf16_mfu: 62.16 | epoch: 3 pq: 112 rg: 56 | total time: 711.27m | eta: 328.2m
step 41058/60000 (68.43%) | K: 2 | loss: 4.901830 | L1: 2.451052 | L2: 2.450779 | lrm: 0.51 | dt: 1976.87ms | tok/sec: 265,210 | bf16_mfu: 62.17 | epoch: 3 pq: 112 rg: 64 | total time: 711.30m | eta: 328.2m
step 41059/60000 (68.43%) | K: 2 | loss: 4.887773 | L1: 2.443998 | L2: 2.443774 | lrm: 0.51 | dt: 1977.06ms | tok/sec: 265,186 | bf16_mfu: 62.16 | epoch: 3 pq: 112 rg: 64 | total time: 711.33m | eta: 328.2m
step 41060/60000 (68.43%) | K: 2 | loss: 4.900805 | L1: 2.450553 | L2: 2.450252 | lrm: 0.51 | dt: 1977.63ms | tok/sec: 265,108 | bf16_mfu: 62.15 | epoch: 3 pq: 112 rg: 64 | total time: 711.37m | eta: 328.2m
step 41061/60000 (68.44%) | K: 2 | loss: 4.898654 | L1: 2.449433 | L2: 2.449222 | lrm: 0.51 | dt: 1977.93ms | tok/sec: 265,068 | bf16_mfu: 62.14 | epoch: 3 pq: 112 rg: 64 | total time: 711.40m | eta: 328.2m
step 41062/60000 (68.44%) | K: 2 | loss: 4.890469 | L1: 2.445341 | L2: 2.445129 | lrm: 0.51 | dt: 1976.07ms | tok/sec: 265,318 | bf16_mfu: 62.20 | epoch: 3 pq: 112 rg: 64 | total time: 711.43m | eta: 328.2m
step 41063/60000 (68.44%) | K: 2 | loss: 4.875001 | L1: 2.437588 | L2: 2.437413 | lrm: 0.51 | dt: 1977.39ms | tok/sec: 265,141 | bf16_mfu: 62.15 | epoch: 3 pq: 112 rg: 64 | total time: 711.47m | eta: 328.2m
step 41064/60000 (68.44%) | K: 2 | loss: 4.895665 | L1: 2.447968 | L2: 2.447697 | lrm: 0.51 | dt: 1975.55ms | tok/sec: 265,388 | bf16_mfu: 62.21 | epoch: 3 pq: 112 rg: 64 | total time: 711.50m | eta: 328.2m
step 41065/60000 (68.44%) | K: 2 | loss: 4.906875 | L1: 2.453634 | L2: 2.453241 | lrm: 0.51 | dt: 1976.18ms | tok/sec: 265,304 | bf16_mfu: 62.19 | epoch: 3 pq: 112 rg: 64 | total time: 711.53m | eta: 328.2m
step 41066/60000 (68.44%) | K: 2 | loss: 4.911146 | L1: 2.455715 | L2: 2.455431 | lrm: 0.51 | dt: 1975.74ms | tok/sec: 265,362 | bf16_mfu: 62.21 | epoch: 3 pq: 112 rg: 72 | total time: 711.56m | eta: 328.2m
step 41067/60000 (68.44%) | K: 2 | loss: 4.916278 | L1: 2.458241 | L2: 2.458037 | lrm: 0.51 | dt: 1976.71ms | tok/sec: 265,231 | bf16_mfu: 62.18 | epoch: 3 pq: 112 rg: 72 | total time: 711.60m | eta: 328.1m
step 41068/60000 (68.45%) | K: 2 | loss: 4.890132 | L1: 2.445104 | L2: 2.445028 | lrm: 0.51 | dt: 1977.06ms | tok/sec: 265,185 | bf16_mfu: 62.16 | epoch: 3 pq: 112 rg: 72 | total time: 711.63m | eta: 328.1m
step 41069/60000 (68.45%) | K: 2 | loss: 4.891185 | L1: 2.445615 | L2: 2.445569 | lrm: 0.51 | dt: 1977.61ms | tok/sec: 265,111 | bf16_mfu: 62.15 | epoch: 3 pq: 112 rg: 72 | total time: 711.66m | eta: 328.1m
step 41070/60000 (68.45%) | K: 2 | loss: 4.871910 | L1: 2.435989 | L2: 2.435921 | lrm: 0.51 | dt: 1977.67ms | tok/sec: 265,103 | bf16_mfu: 62.14 | epoch: 3 pq: 112 rg: 72 | total time: 711.70m | eta: 328.1m
step 41071/60000 (68.45%) | K: 2 | loss: 4.881911 | L1: 2.441079 | L2: 2.440831 | lrm: 0.51 | dt: 1976.04ms | tok/sec: 265,322 | bf16_mfu: 62.20 | epoch: 3 pq: 112 rg: 72 | total time: 711.73m | eta: 328.1m
step 41072/60000 (68.45%) | K: 2 | loss: 4.901424 | L1: 2.450855 | L2: 2.450569 | lrm: 0.51 | dt: 1977.24ms | tok/sec: 265,161 | bf16_mfu: 62.16 | epoch: 3 pq: 112 rg: 72 | total time: 711.76m | eta: 328.1m
step 41073/60000 (68.45%) | K: 2 | loss: 4.876625 | L1: 2.438379 | L2: 2.438246 | lrm: 0.51 | dt: 1977.13ms | tok/sec: 265,176 | bf16_mfu: 62.16 | epoch: 3 pq: 112 rg: 72 | total time: 711.79m | eta: 328.1m
step 41074/60000 (68.46%) | K: 2 | loss: 4.878829 | L1: 2.439519 | L2: 2.439310 | lrm: 0.51 | dt: 1978.48ms | tok/sec: 264,995 | bf16_mfu: 62.12 | epoch: 3 pq: 112 rg: 80 | total time: 711.83m | eta: 328.1m
step 41075/60000 (68.46%) | K: 2 | loss: 4.879047 | L1: 2.439643 | L2: 2.439404 | lrm: 0.51 | dt: 1976.21ms | tok/sec: 265,299 | bf16_mfu: 62.19 | epoch: 3 pq: 112 rg: 80 | total time: 711.86m | eta: 328.1m
step 41076/60000 (68.46%) | K: 2 | loss: 4.893906 | L1: 2.447066 | L2: 2.446839 | lrm: 0.51 | dt: 1975.29ms | tok/sec: 265,422 | bf16_mfu: 62.22 | epoch: 3 pq: 112 rg: 80 | total time: 711.89m | eta: 328.1m
step 41077/60000 (68.46%) | K: 2 | loss: 4.883702 | L1: 2.442039 | L2: 2.441663 | lrm: 0.51 | dt: 1977.03ms | tok/sec: 265,189 | bf16_mfu: 62.17 | epoch: 3 pq: 112 rg: 80 | total time: 711.93m | eta: 328.0m
step 41078/60000 (68.46%) | K: 2 | loss: 4.889142 | L1: 2.444758 | L2: 2.444384 | lrm: 0.51 | dt: 1974.83ms | tok/sec: 265,485 | bf16_mfu: 62.23 | epoch: 3 pq: 112 rg: 80 | total time: 711.96m | eta: 328.0m
step 41079/60000 (68.47%) | K: 2 | loss: 4.903311 | L1: 2.451855 | L2: 2.451456 | lrm: 0.51 | dt: 1977.94ms | tok/sec: 265,067 | bf16_mfu: 62.14 | epoch: 3 pq: 112 rg: 80 | total time: 711.99m | eta: 328.0m
step 41080/60000 (68.47%) | K: 2 | loss: 4.932756 | L1: 2.466611 | L2: 2.466145 | lrm: 0.51 | dt: 1975.75ms | tok/sec: 265,361 | bf16_mfu: 62.21 | epoch: 3 pq: 112 rg: 80 | total time: 712.03m | eta: 328.0m
step 41081/60000 (68.47%) | K: 2 | loss: 4.929114 | L1: 2.464839 | L2: 2.464275 | lrm: 0.51 | dt: 1976.09ms | tok/sec: 265,316 | bf16_mfu: 62.19 | epoch: 3 pq: 112 rg: 80 | total time: 712.06m | eta: 328.0m
step 41082/60000 (68.47%) | K: 2 | loss: 4.939784 | L1: 2.470299 | L2: 2.469485 | lrm: 0.51 | dt: 1976.89ms | tok/sec: 265,208 | bf16_mfu: 62.17 | epoch: 3 pq: 113 rg: 0 | total time: 712.09m | eta: 328.0m
step 41083/60000 (68.47%) | K: 2 | loss: 4.963835 | L1: 2.482342 | L2: 2.481493 | lrm: 0.51 | dt: 1977.43ms | tok/sec: 265,135 | bf16_mfu: 62.15 | epoch: 3 pq: 113 rg: 0 | total time: 712.12m | eta: 328.0m
step 41084/60000 (68.47%) | K: 2 | loss: 4.952959 | L1: 2.476929 | L2: 2.476030 | lrm: 0.51 | dt: 1978.62ms | tok/sec: 264,976 | bf16_mfu: 62.12 | epoch: 3 pq: 113 rg: 0 | total time: 712.16m | eta: 328.0m
step 41085/60000 (68.47%) | K: 2 | loss: 4.948387 | L1: 2.474578 | L2: 2.473809 | lrm: 0.51 | dt: 1979.23ms | tok/sec: 264,895 | bf16_mfu: 62.10 | epoch: 3 pq: 113 rg: 0 | total time: 712.19m | eta: 328.0m
step 41086/60000 (68.48%) | K: 2 | loss: 4.936500 | L1: 2.468566 | L2: 2.467934 | lrm: 0.51 | dt: 1978.42ms | tok/sec: 265,003 | bf16_mfu: 62.12 | epoch: 3 pq: 113 rg: 0 | total time: 712.22m | eta: 328.0m
step 41087/60000 (68.48%) | K: 2 | loss: 4.928564 | L1: 2.464609 | L2: 2.463955 | lrm: 0.51 | dt: 1978.44ms | tok/sec: 265,000 | bf16_mfu: 62.12 | epoch: 3 pq: 113 rg: 0 | total time: 712.26m | eta: 327.9m
step 41088/60000 (68.48%) | K: 2 | loss: 4.941690 | L1: 2.471100 | L2: 2.470590 | lrm: 0.51 | dt: 1977.01ms | tok/sec: 265,192 | bf16_mfu: 62.17 | epoch: 3 pq: 113 rg: 0 | total time: 712.29m | eta: 327.9m
step 41089/60000 (68.48%) | K: 2 | loss: 4.949892 | L1: 2.475196 | L2: 2.474696 | lrm: 0.51 | dt: 1975.53ms | tok/sec: 265,390 | bf16_mfu: 62.21 | epoch: 3 pq: 113 rg: 0 | total time: 712.32m | eta: 327.9m
step 41090/60000 (68.48%) | K: 2 | loss: 4.937555 | L1: 2.468974 | L2: 2.468581 | lrm: 0.51 | dt: 1976.26ms | tok/sec: 265,292 | bf16_mfu: 62.19 | epoch: 3 pq: 113 rg: 0 | total time: 712.35m | eta: 327.9m
step 41091/60000 (68.48%) | K: 2 | loss: 4.960458 | L1: 2.480408 | L2: 2.480050 | lrm: 0.51 | dt: 1976.94ms | tok/sec: 265,201 | bf16_mfu: 62.17 | epoch: 3 pq: 113 rg: 8 | total time: 712.39m | eta: 327.9m
step 41092/60000 (68.49%) | K: 2 | loss: 4.983869 | L1: 2.492217 | L2: 2.491652 | lrm: 0.51 | dt: 1978.24ms | tok/sec: 265,027 | bf16_mfu: 62.13 | epoch: 3 pq: 113 rg: 8 | total time: 712.42m | eta: 327.9m
step 41093/60000 (68.49%) | K: 2 | loss: 4.949468 | L1: 2.475046 | L2: 2.474423 | lrm: 0.51 | dt: 1977.01ms | tok/sec: 265,191 | bf16_mfu: 62.17 | epoch: 3 pq: 113 rg: 8 | total time: 712.45m | eta: 327.9m
step 41094/60000 (68.49%) | K: 2 | loss: 4.946979 | L1: 2.473726 | L2: 2.473253 | lrm: 0.51 | dt: 1976.35ms | tok/sec: 265,281 | bf16_mfu: 62.19 | epoch: 3 pq: 113 rg: 8 | total time: 712.49m | eta: 327.9m
step 41095/60000 (68.49%) | K: 2 | loss: 4.934856 | L1: 2.467573 | L2: 2.467284 | lrm: 0.51 | dt: 1976.69ms | tok/sec: 265,234 | bf16_mfu: 62.18 | epoch: 3 pq: 113 rg: 8 | total time: 712.52m | eta: 327.9m
step 41096/60000 (68.49%) | K: 2 | loss: 4.929762 | L1: 2.465092 | L2: 2.464670 | lrm: 0.51 | dt: 1976.84ms | tok/sec: 265,215 | bf16_mfu: 62.17 | epoch: 3 pq: 113 rg: 8 | total time: 712.55m | eta: 327.9m
step 41097/60000 (68.50%) | K: 2 | loss: 4.929937 | L1: 2.465192 | L2: 2.464746 | lrm: 0.51 | dt: 1978.60ms | tok/sec: 264,979 | bf16_mfu: 62.12 | epoch: 3 pq: 113 rg: 8 | total time: 712.59m | eta: 327.8m
step 41098/60000 (68.50%) | K: 2 | loss: 4.907507 | L1: 2.453970 | L2: 2.453537 | lrm: 0.51 | dt: 1978.96ms | tok/sec: 264,931 | bf16_mfu: 62.10 | epoch: 3 pq: 113 rg: 8 | total time: 712.62m | eta: 327.8m
step 41099/60000 (68.50%) | K: 2 | loss: 4.918065 | L1: 2.459283 | L2: 2.458783 | lrm: 0.51 | dt: 1976.82ms | tok/sec: 265,217 | bf16_mfu: 62.17 | epoch: 3 pq: 113 rg: 16 | total time: 712.65m | eta: 327.8m
Step 41100 | Validation bpb: 0.745297 | L1: 0.745297 | L2: 0.745049
step 41100/60000 (68.50%) | K: 2 | loss: 4.911034 | L1: 2.455783 | L2: 2.455252 | lrm: 0.51 | dt: 1974.24ms | tok/sec: 265,564 | bf16_mfu: 62.25 | epoch: 3 pq: 113 rg: 16 | total time: 712.68m | eta: 327.8m
step 41101/60000 (68.50%) | K: 2 | loss: 4.931000 | L1: 2.465697 | L2: 2.465303 | lrm: 0.51 | dt: 1973.62ms | tok/sec: 265,647 | bf16_mfu: 62.27 | epoch: 3 pq: 113 rg: 16 | total time: 712.72m | eta: 327.8m
step 41102/60000 (68.50%) | K: 2 | loss: 4.932532 | L1: 2.466489 | L2: 2.466043 | lrm: 0.51 | dt: 1974.70ms | tok/sec: 265,502 | bf16_mfu: 62.24 | epoch: 3 pq: 113 rg: 16 | total time: 712.75m | eta: 327.8m
step 41103/60000 (68.50%) | K: 2 | loss: 4.916691 | L1: 2.458579 | L2: 2.458112 | lrm: 0.51 | dt: 1976.99ms | tok/sec: 265,195 | bf16_mfu: 62.17 | epoch: 3 pq: 113 rg: 16 | total time: 712.78m | eta: 327.8m
step 41104/60000 (68.51%) | K: 2 | loss: 4.916798 | L1: 2.458586 | L2: 2.458212 | lrm: 0.51 | dt: 1975.59ms | tok/sec: 265,382 | bf16_mfu: 62.21 | epoch: 3 pq: 113 rg: 16 | total time: 712.82m | eta: 327.8m
step 41105/60000 (68.51%) | K: 2 | loss: 4.896387 | L1: 2.448393 | L2: 2.447994 | lrm: 0.51 | dt: 1977.33ms | tok/sec: 265,149 | bf16_mfu: 62.16 | epoch: 3 pq: 113 rg: 16 | total time: 712.85m | eta: 327.8m
step 41106/60000 (68.51%) | K: 2 | loss: 4.906166 | L1: 2.453268 | L2: 2.452898 | lrm: 0.51 | dt: 1976.52ms | tok/sec: 265,258 | bf16_mfu: 62.18 | epoch: 3 pq: 113 rg: 16 | total time: 712.88m | eta: 327.7m
step 41107/60000 (68.51%) | K: 2 | loss: 4.915888 | L1: 2.458087 | L2: 2.457801 | lrm: 0.51 | dt: 1975.24ms | tok/sec: 265,429 | bf16_mfu: 62.22 | epoch: 3 pq: 113 rg: 24 | total time: 712.91m | eta: 327.7m
step 41108/60000 (68.51%) | K: 2 | loss: 4.924986 | L1: 2.462631 | L2: 2.462354 | lrm: 0.51 | dt: 1976.31ms | tok/sec: 265,286 | bf16_mfu: 62.19 | epoch: 3 pq: 113 rg: 24 | total time: 712.95m | eta: 327.7m
step 41109/60000 (68.52%) | K: 2 | loss: 4.935094 | L1: 2.467741 | L2: 2.467353 | lrm: 0.51 | dt: 1976.07ms | tok/sec: 265,318 | bf16_mfu: 62.20 | epoch: 3 pq: 113 rg: 24 | total time: 712.98m | eta: 327.7m
step 41110/60000 (68.52%) | K: 2 | loss: 4.940342 | L1: 2.470294 | L2: 2.470049 | lrm: 0.51 | dt: 1975.71ms | tok/sec: 265,366 | bf16_mfu: 62.21 | epoch: 3 pq: 113 rg: 24 | total time: 713.01m | eta: 327.7m
step 41111/60000 (68.52%) | K: 2 | loss: 4.909584 | L1: 2.454980 | L2: 2.454605 | lrm: 0.51 | dt: 1975.75ms | tok/sec: 265,360 | bf16_mfu: 62.21 | epoch: 3 pq: 113 rg: 24 | total time: 713.05m | eta: 327.7m
step 41112/60000 (68.52%) | K: 2 | loss: 4.923312 | L1: 2.461919 | L2: 2.461393 | lrm: 0.51 | dt: 1977.24ms | tok/sec: 265,161 | bf16_mfu: 62.16 | epoch: 3 pq: 113 rg: 24 | total time: 713.08m | eta: 327.7m
step 41113/60000 (68.52%) | K: 2 | loss: 4.931160 | L1: 2.465763 | L2: 2.465396 | lrm: 0.51 | dt: 1975.08ms | tok/sec: 265,451 | bf16_mfu: 62.23 | epoch: 3 pq: 113 rg: 24 | total time: 713.11m | eta: 327.7m
step 41114/60000 (68.52%) | K: 2 | loss: 4.910654 | L1: 2.455472 | L2: 2.455182 | lrm: 0.51 | dt: 1974.57ms | tok/sec: 265,520 | bf16_mfu: 62.24 | epoch: 3 pq: 113 rg: 24 | total time: 713.15m | eta: 327.7m
